"","PTTAX","VTSMX","AGTHX","VFINX","VBMFX"
"367",0.0265453268274131,0.0261616729004043,0.0519737311761202,0.0363923201206339,0.046305038618036
"368",0.0245403342740307,0.0329376388229532,0.0611724571492117,0.0424577205710611,0.0434565481001251
"369",0.0235378892261339,0.0351298000302196,0.0627055917527526,0.0453873860760955,0.0425070512608214
"370",0.0245403342740307,0.0329376388229532,0.0609169800753737,0.0436512771920201,0.0434565481001251
"371",0.0235378892261339,0.0476853115125884,0.0765036671043642,0.0575941513407774,0.0406082512582647
"372",0.0265453268274131,0.00942101789373631,0.0325542892864313,0.0195632460888469,0.0472544386193144
"373",0.0305552094765893,-0.0109069203286462,0.00955748796172816,0.00111749866427857,0.0529512259790857
"374",0.0315577569820749,0.00702943506782338,0.0305102005352146,0.019183523368024,0.0529512259790857
"375",0.0295527644286924,0.024965871373764,0.0483964806053111,0.036652767008559,0.0510522323004783
"376",0.0360848455390377,0.0393150244639899,0.0578507653003945,0.0507040877465809,0.0549524806125431
"377",0.0411094681467554,0.0419057861801364,0.0629610688265906,0.0529284540281348,0.0578062003838271
"378",0.0441242826944215,0.0337347589312425,0.0535068929957125,0.0457671087969184,0.061611256916898
"379",0.0451291867244473,0.0397135440633991,0.0588727824599517,0.0517348974071758,0.061611256916898
"380",0.0451291867244473,0.0395142842636944,0.0601504399896545,0.0509211460889687,0.061611256916898
"381",0.0471390972420876,0.0560556794706579,0.0762481083823724,0.0669255514715245,0.0635138336024461
"382",0.0451291867244473,0.0604400827946617,0.0821250336424414,0.070560444629034,0.0606600169931366
"383",0.0411094681467554,0.0686110898161878,0.0915793455535763,0.0781015125810735,0.0568549604600658
"384",0.0431193786643957,0.0682125095346754,0.0885130219143916,0.07831848283607,0.0597087770693753
"385",0.0390996600867039,0.0731948338493671,0.0956676319202152,0.0840149898093074,0.0568549604600658
"386",0.0380946535990893,0.0725969735407825,0.094645533112504,0.0829841856541746,0.0540011438507563
"387",0.0370897495690635,0.0749884754572245,0.0984783696213563,0.0856425750276507,0.0540011438507563
"388",0.0401045641167296,0.0729955740496626,0.092345858423244,0.0840692956858688,0.0559037205363044
"389",0.0380946535990893,0.0783764988732345,0.0989893237690322,0.088843445093238,0.0540011438507563
"390",0.0411094681467554,0.0743906353760076,0.0943900560386662,0.0849372702987084,0.0549524806125431
"391",0.0411094681467554,0.0797715601995794,0.0964341720059344,0.089874249248371,0.0549524806125431
"392",0.0401045641167296,0.0765828572653772,0.0918348226274141,0.0865648555170518,0.0540011438507563
"393",0.0401045641167296,0.0777786587920175,0.095923108994053,0.0869446608198037,0.0540011438507563
"394",0.0431193786643957,0.0763835367835694,0.0966896490797722,0.0856967983222831,0.0578062003838271
"395",0.0421143721767812,0.0783764988732345,0.100522485588625,0.0875414418830142,0.0568549604600658
"396",0.0469511900244014,0.080369420508164,0.104099736159434,0.0893316914797928,0.0617156483083074
"397",0.0429206109423067,0.0787750993821146,0.103844259085596,0.0879211646038371,0.0598094886158185
"398",0.0398974973299552,0.0710026726421008,0.0964341720059344,0.0810311010096406,0.0569503459151106
"399",0.0409051677148762,0.0751878161664,0.101544584396336,0.0847203000437117,0.0569503459151106
"400",0.0439281788696388,0.0757856764749847,0.103077637351722,0.0852085464302664,0.0598094886158185
"401",0.0409051677148762,0.0853517448228558,0.113298462132525,0.0945941698556459,0.0550441862226217
"402",0.0419128380997971,0.0845545640324633,0.112787399120644,0.0936718948717067,0.0559972660688661
"403",0.0439281788696388,0.0851524850231513,0.114576038014074,0.0941601412582615,0.058856408769574
"404",0.0449358492545596,0.0819638023163168,0.112276363324814,0.0913933052955205,0.0598094886158185
"405",0.0409051677148762,0.087145386430713,0.118919910318756,0.0967100069660059,0.0569503459151106
"406",0.0429206109423067,0.0863482056403206,0.119686450404475,0.0958962556477988,0.0598094886158185
"407",0.0409051677148762,0.0905334098467231,0.124285799782996,0.0990971202079242,0.0569503459151106
"408",0.0388899294026231,0.0841560444330542,0.118153288584883,0.0932378662743225,0.0569503459151106
"409",0.0419128380997971,0.0855510855320314,0.119175387392594,0.0955707562216083,0.057903425761355
"410",0.0429206109423067,0.0887397682388657,0.123519259697276,0.0980120927581589,0.058856408769574
"411",0.0409051677148762,0.0875439869395933,0.121475062081854,0.0965472600056416,0.0569503459151106
"412",0.0429206109423067,0.0873447271398886,0.121219585008016,0.0959504789424312,0.058856408769574
"413",0.0429206109423067,0.0903340893649152,0.124541276856833,0.0981206219293527,0.058856408769574
"414",0.0419128380997971,0.0841560444330542,0.115342659747947,0.0924241149561153,0.058856408769574
